"id","alias.x","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.address2","location.address3","location.city","location.zip_code","location.country","location.state","alias1","category","alias.y","parent_aliases"
"sAZGdlYTp41UWEjHdeZrWg","cheba-hut-toasted-subs-las-vegas","Cheba Hut Toasted Subs","https://s3-media3.fl.yelpcdn.com/bphoto/doeVykeaqOC29luywKN2Zw/o.jpg",FALSE,"https://www.yelp.com/biz/cheba-hut-toasted-subs-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",265,5,"$$",17026850692,"(702) 685-0692",9454.18951167369,36.1431042,-115.2419443,"2550 S Rainbow Blvd","Ste 13-14",NA,"Las Vegas",89146,"US","NV","sandwiches","Sandwiches","sandwiches","restaurants"
"e0JOkQYz_cnz91k6X55PLw","sinatra-las-vegas","Sinatra","https://s3-media2.fl.yelpcdn.com/bphoto/it9BpaJ7Tj-CyaAK9SEY2w/o.jpg",FALSE,"https://www.yelp.com/biz/sinatra-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",596,4,"$$$$",17027705320,"(702) 770-5320",3140.8179286853,36.129913,-115.165432,"3131 Las Vegas Blvd S","","","Las Vegas",89109,"US","NV","italian","Italian","italian","restaurants"
"e0JOkQYz_cnz91k6X55PLw","sinatra-las-vegas","Sinatra","https://s3-media2.fl.yelpcdn.com/bphoto/it9BpaJ7Tj-CyaAK9SEY2w/o.jpg",FALSE,"https://www.yelp.com/biz/sinatra-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",596,4,"$$$$",17027705320,"(702) 770-5320",3140.8179286853,36.129913,-115.165432,"3131 Las Vegas Blvd S","","","Las Vegas",89109,"US","NV","bars","Bars","bars","nightlife"
"VR8QvH2g-jEG5EfMzA_G9w","nine-fine-irishmen-las-vegas","Nine Fine Irishmen","https://s3-media4.fl.yelpcdn.com/bphoto/UVU258CiI51ilZ5A_QlIEw/o.jpg",FALSE,"https://www.yelp.com/biz/nine-fine-irishmen-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1188,4,"$$",17027406463,"(702) 740-6463",5926.16761985101,36.1019817647994,-115.173841865082,"3790 Las Vegas Blvd S","","","Las Vegas",89109,"US","NV","pubs","Pubs","pubs","bars"
"VR8QvH2g-jEG5EfMzA_G9w","nine-fine-irishmen-las-vegas","Nine Fine Irishmen","https://s3-media4.fl.yelpcdn.com/bphoto/UVU258CiI51ilZ5A_QlIEw/o.jpg",FALSE,"https://www.yelp.com/biz/nine-fine-irishmen-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",1188,4,"$$",17027406463,"(702) 740-6463",5926.16761985101,36.1019817647994,-115.173841865082,"3790 Las Vegas Blvd S","","","Las Vegas",89109,"US","NV","irish","Irish","irish","restaurants"
"vT812nRctS62PVxUverayw","mordeo-boutique-wine-bar-las-vegas","Mordeo Boutique Wine Bar","https://s3-media3.fl.yelpcdn.com/bphoto/JLo_rQu0JTRnPE3_-En-cA/o.jpg",FALSE,"https://www.yelp.com/biz/mordeo-boutique-wine-bar-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",234,5,"$$",17025450771,"(702) 545-0771",7401.81073475704,36.1259711508409,-115.215308937915,"5420 W Spring Mountain Rd","Ste 108",NA,"Las Vegas",89146,"US","NV","wine_bars","Wine Bars","wine_bars","bars"
"vT812nRctS62PVxUverayw","mordeo-boutique-wine-bar-las-vegas","Mordeo Boutique Wine Bar","https://s3-media3.fl.yelpcdn.com/bphoto/JLo_rQu0JTRnPE3_-En-cA/o.jpg",FALSE,"https://www.yelp.com/biz/mordeo-boutique-wine-bar-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",234,5,"$$",17025450771,"(702) 545-0771",7401.81073475704,36.1259711508409,-115.215308937915,"5420 W Spring Mountain Rd","Ste 108",NA,"Las Vegas",89146,"US","NV","tapasmallplates","Tapas/Small Plates","tapasmallplates","restaurants"
"vT812nRctS62PVxUverayw","mordeo-boutique-wine-bar-las-vegas","Mordeo Boutique Wine Bar","https://s3-media3.fl.yelpcdn.com/bphoto/JLo_rQu0JTRnPE3_-En-cA/o.jpg",FALSE,"https://www.yelp.com/biz/mordeo-boutique-wine-bar-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",234,5,"$$",17025450771,"(702) 545-0771",7401.81073475704,36.1259711508409,-115.215308937915,"5420 W Spring Mountain Rd","Ste 108",NA,"Las Vegas",89146,"US","NV","spanish","Spanish","spanish","restaurants"
"E62l6LwZJ7lKaExcUbrtYw","hikari-las-vegas-3","Hikari","https://s3-media3.fl.yelpcdn.com/bphoto/CwgE_UFt1W-_8XPTfZlTqg/o.jpg",FALSE,"https://www.yelp.com/biz/hikari-las-vegas-3?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",965,4,"$$",17028896660,"(702) 889-6660",11788.1416898373,36.1129875183105,-115.261444091797,"4175 S Buffalo Dr","","","Las Vegas",89147,"US","NV","sushi","Sushi Bars","sushi","restaurants"
"E62l6LwZJ7lKaExcUbrtYw","hikari-las-vegas-3","Hikari","https://s3-media3.fl.yelpcdn.com/bphoto/CwgE_UFt1W-_8XPTfZlTqg/o.jpg",FALSE,"https://www.yelp.com/biz/hikari-las-vegas-3?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",965,4,"$$",17028896660,"(702) 889-6660",11788.1416898373,36.1129875183105,-115.261444091797,"4175 S Buffalo Dr","","","Las Vegas",89147,"US","NV","teppanyaki","Teppanyaki","teppanyaki","japanese"
"E62l6LwZJ7lKaExcUbrtYw","hikari-las-vegas-3","Hikari","https://s3-media3.fl.yelpcdn.com/bphoto/CwgE_UFt1W-_8XPTfZlTqg/o.jpg",FALSE,"https://www.yelp.com/biz/hikari-las-vegas-3?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",965,4,"$$",17028896660,"(702) 889-6660",11788.1416898373,36.1129875183105,-115.261444091797,"4175 S Buffalo Dr","","","Las Vegas",89147,"US","NV","asianfusion","Asian Fusion","asianfusion","restaurants"
"3Gt3xskppi9jZuTrwrhLNg","stack-restaurant-and-bar-las-vegas","Stack Restaurant & Bar","https://s3-media2.fl.yelpcdn.com/bphoto/9v3R4-IAJJI6rJjZCNiaag/o.jpg",FALSE,"https://www.yelp.com/biz/stack-restaurant-and-bar-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",881,4,"$$$",17027927800,"(702) 792-7800",4317.76106893836,36.1217103885963,-115.174189071774,"Mirage Hotel & Casino","3400 Las Vegas Blvd S","","Las Vegas",89109,"US","NV","newamerican","American (New)","newamerican","restaurants"
"3Gt3xskppi9jZuTrwrhLNg","stack-restaurant-and-bar-las-vegas","Stack Restaurant & Bar","https://s3-media2.fl.yelpcdn.com/bphoto/9v3R4-IAJJI6rJjZCNiaag/o.jpg",FALSE,"https://www.yelp.com/biz/stack-restaurant-and-bar-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",881,4,"$$$",17027927800,"(702) 792-7800",4317.76106893836,36.1217103885963,-115.174189071774,"Mirage Hotel & Casino","3400 Las Vegas Blvd S","","Las Vegas",89109,"US","NV","steak","Steakhouses","steak","restaurants"
"3Gt3xskppi9jZuTrwrhLNg","stack-restaurant-and-bar-las-vegas","Stack Restaurant & Bar","https://s3-media2.fl.yelpcdn.com/bphoto/9v3R4-IAJJI6rJjZCNiaag/o.jpg",FALSE,"https://www.yelp.com/biz/stack-restaurant-and-bar-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",881,4,"$$$",17027927800,"(702) 792-7800",4317.76106893836,36.1217103885963,-115.174189071774,"Mirage Hotel & Casino","3400 Las Vegas Blvd S","","Las Vegas",89109,"US","NV","seafood","Seafood","seafood","restaurants"
"ppobG2P-YmqTPy0s4MTRtA","the-smashed-pig-gastropub-las-vegas","The Smashed Pig Gastropub","https://s3-media1.fl.yelpcdn.com/bphoto/Y6KxxL3sU306SrrfaGIynw/o.jpg",FALSE,"https://www.yelp.com/biz/the-smashed-pig-gastropub-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",471,4.5,"$$",17024447816,"(702) 444-7816",2552.58769652647,36.16881,-115.140343,"509 Fremont St","","","Las Vegas",89101,"US","NV","gastropubs","Gastropubs","gastropubs","restaurants"
"ppobG2P-YmqTPy0s4MTRtA","the-smashed-pig-gastropub-las-vegas","The Smashed Pig Gastropub","https://s3-media1.fl.yelpcdn.com/bphoto/Y6KxxL3sU306SrrfaGIynw/o.jpg",FALSE,"https://www.yelp.com/biz/the-smashed-pig-gastropub-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",471,4.5,"$$",17024447816,"(702) 444-7816",2552.58769652647,36.16881,-115.140343,"509 Fremont St","","","Las Vegas",89101,"US","NV","newamerican","American (New)","newamerican","restaurants"
"ppobG2P-YmqTPy0s4MTRtA","the-smashed-pig-gastropub-las-vegas","The Smashed Pig Gastropub","https://s3-media1.fl.yelpcdn.com/bphoto/Y6KxxL3sU306SrrfaGIynw/o.jpg",FALSE,"https://www.yelp.com/biz/the-smashed-pig-gastropub-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",471,4.5,"$$",17024447816,"(702) 444-7816",2552.58769652647,36.16881,-115.140343,"509 Fremont St","","","Las Vegas",89101,"US","NV","tradamerican","American (Traditional)","tradamerican","restaurants"
"YXohNvMTCmGhFMSQsDZq1g","sprinkles-cupcakes-and-ice-cream-las-vegas","Sprinkles Cupcakes and Ice Cream","https://s3-media2.fl.yelpcdn.com/bphoto/1Wmu7gWwiGq2Lvtjp33X4g/o.jpg",FALSE,"https://www.yelp.com/biz/sprinkles-cupcakes-and-ice-cream-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",900,4,"$$",17027330522,"(702) 733-0522",4583.83273126445,36.116271,-115.172024,"3545 S Las Vegas Blvd","","","Las Vegas",89109,"US","NV","cupcakes","Cupcakes","cupcakes","food"
"YXohNvMTCmGhFMSQsDZq1g","sprinkles-cupcakes-and-ice-cream-las-vegas","Sprinkles Cupcakes and Ice Cream","https://s3-media2.fl.yelpcdn.com/bphoto/1Wmu7gWwiGq2Lvtjp33X4g/o.jpg",FALSE,"https://www.yelp.com/biz/sprinkles-cupcakes-and-ice-cream-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",900,4,"$$",17027330522,"(702) 733-0522",4583.83273126445,36.116271,-115.172024,"3545 S Las Vegas Blvd","","","Las Vegas",89109,"US","NV","bakeries","Bakeries","bakeries","food"
"YXohNvMTCmGhFMSQsDZq1g","sprinkles-cupcakes-and-ice-cream-las-vegas","Sprinkles Cupcakes and Ice Cream","https://s3-media2.fl.yelpcdn.com/bphoto/1Wmu7gWwiGq2Lvtjp33X4g/o.jpg",FALSE,"https://www.yelp.com/biz/sprinkles-cupcakes-and-ice-cream-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",900,4,"$$",17027330522,"(702) 733-0522",4583.83273126445,36.116271,-115.172024,"3545 S Las Vegas Blvd","","","Las Vegas",89109,"US","NV","icecream","Ice Cream & Frozen Yogurt","icecream","food"
"6H8xfhoZ2IGa3eNiY5FqLA","trattoria-nakamura-ya-las-vegas","Trattoria Nakamura-Ya","https://s3-media4.fl.yelpcdn.com/bphoto/jLRXsihViVu5kMA0fYrpcA/o.jpg",FALSE,"https://www.yelp.com/biz/trattoria-nakamura-ya-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",456,4.5,"$$",17022510022,"(702) 251-0022",6922.00771620178,36.1266205315248,-115.209951896787,"5040 W Spring Mountain Rd","Ste 5","","Las Vegas",89146,"US","NV","italian","Italian","italian","restaurants"
"6H8xfhoZ2IGa3eNiY5FqLA","trattoria-nakamura-ya-las-vegas","Trattoria Nakamura-Ya","https://s3-media4.fl.yelpcdn.com/bphoto/jLRXsihViVu5kMA0fYrpcA/o.jpg",FALSE,"https://www.yelp.com/biz/trattoria-nakamura-ya-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",456,4.5,"$$",17022510022,"(702) 251-0022",6922.00771620178,36.1266205315248,-115.209951896787,"5040 W Spring Mountain Rd","Ste 5","","Las Vegas",89146,"US","NV","japanese","Japanese","japanese","restaurants"
"-RJ216TTIghZshCkUlD1WQ","sushi-takashi-las-vegas-4","Sushi Takashi","https://s3-media3.fl.yelpcdn.com/bphoto/2eMzchloSBMjtLil1n4H3g/o.jpg",FALSE,"https://www.yelp.com/biz/sushi-takashi-las-vegas-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",355,4.5,"$$",17027497477,"(702) 749-7477",7239.18562363657,36.1262291442002,-115.213507304217,"5300 W Spring Mountain Rd","","","Las Vegas",89146,"US","NV","japanese","Japanese","japanese","restaurants"
"-RJ216TTIghZshCkUlD1WQ","sushi-takashi-las-vegas-4","Sushi Takashi","https://s3-media3.fl.yelpcdn.com/bphoto/2eMzchloSBMjtLil1n4H3g/o.jpg",FALSE,"https://www.yelp.com/biz/sushi-takashi-las-vegas-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",355,4.5,"$$",17027497477,"(702) 749-7477",7239.18562363657,36.1262291442002,-115.213507304217,"5300 W Spring Mountain Rd","","","Las Vegas",89146,"US","NV","sushi","Sushi Bars","sushi","restaurants"
"-RJ216TTIghZshCkUlD1WQ","sushi-takashi-las-vegas-4","Sushi Takashi","https://s3-media3.fl.yelpcdn.com/bphoto/2eMzchloSBMjtLil1n4H3g/o.jpg",FALSE,"https://www.yelp.com/biz/sushi-takashi-las-vegas-4?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",355,4.5,"$$",17027497477,"(702) 749-7477",7239.18562363657,36.1262291442002,-115.213507304217,"5300 W Spring Mountain Rd","","","Las Vegas",89146,"US","NV","tapasmallplates","Tapas/Small Plates","tapasmallplates","restaurants"
"X5_NKyXPHOrgw1SgvW_UOg","honolulu-cookie-company-grand-canal-shoppes-las-vegas","Honolulu Cookie Company - Grand Canal Shoppes","https://s3-media2.fl.yelpcdn.com/bphoto/Kxss6PHlsKmjLV6AzcKarg/o.jpg",FALSE,"https://www.yelp.com/biz/honolulu-cookie-company-grand-canal-shoppes-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",224,4.5,"$$",17028369413,"(702) 836-9413",3714.8880084672,36.1240615,-115.167872,"3327 Las Vegas Blvd S","","","Las Vegas",89109,"US","NV","desserts","Desserts","desserts","food"
"X5_NKyXPHOrgw1SgvW_UOg","honolulu-cookie-company-grand-canal-shoppes-las-vegas","Honolulu Cookie Company - Grand Canal Shoppes","https://s3-media2.fl.yelpcdn.com/bphoto/Kxss6PHlsKmjLV6AzcKarg/o.jpg",FALSE,"https://www.yelp.com/biz/honolulu-cookie-company-grand-canal-shoppes-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",224,4.5,"$$",17028369413,"(702) 836-9413",3714.8880084672,36.1240615,-115.167872,"3327 Las Vegas Blvd S","","","Las Vegas",89109,"US","NV","bakeries","Bakeries","bakeries","food"
"ZV3G2LxpLLuZOFbn208Z5A","welcome-to-las-vegas-sign-las-vegas","Welcome To Las Vegas Sign","https://s3-media2.fl.yelpcdn.com/bphoto/BlbC1XfUzDLAjrCqZN1bPw/o.jpg",FALSE,"https://www.yelp.com/biz/welcome-to-las-vegas-sign-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",348,4.5,NA,NA,"",7837.42533522877,36.0840801557579,-115.173041855182,"5100 Las Vegas Blvd","","","Las Vegas",89119,"US","NV","landmarks","Landmarks & Historical Buildings","landmarks","publicservicesgovt"
"pLMPpaJ7whp86uL_3ezwMg","stripburger-and-chicken-las-vegas","Stripburger and Chicken","https://s3-media1.fl.yelpcdn.com/bphoto/x7OEbkHRXW7VEsM3TUzYIg/o.jpg",FALSE,"https://www.yelp.com/biz/stripburger-and-chicken-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",922,4,"$$",17027378747,"(702) 737-8747",3500.94493566623,36.127644,-115.168356,"3200 Las Vegas Blvd S","","","Las Vegas",89109,"US","NV","burgers","Burgers","burgers","restaurants"
"Cy8XYYDrZ5wd3Bq-toXMsg","hachi-las-vegas-6","Hachi","https://s3-media1.fl.yelpcdn.com/bphoto/2KBXVWUtqI1ne6XOGAUeLw/o.jpg",FALSE,"https://www.yelp.com/biz/hachi-las-vegas-6?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",304,4.5,"$$",17022279300,"(702) 227-9300",8154.99398674871,36.127713,-115.224648,"3410 S Jones Blvd","","","Las Vegas",89146,"US","NV","japanese","Japanese","japanese","restaurants"
"Cy8XYYDrZ5wd3Bq-toXMsg","hachi-las-vegas-6","Hachi","https://s3-media1.fl.yelpcdn.com/bphoto/2KBXVWUtqI1ne6XOGAUeLw/o.jpg",FALSE,"https://www.yelp.com/biz/hachi-las-vegas-6?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",304,4.5,"$$",17022279300,"(702) 227-9300",8154.99398674871,36.127713,-115.224648,"3410 S Jones Blvd","","","Las Vegas",89146,"US","NV","tapasmallplates","Tapas/Small Plates","tapasmallplates","restaurants"
"O3OH5IEFMPtz7mPKakPZ3Q","japaneiro-las-vegas-30","Japaneiro","https://s3-media1.fl.yelpcdn.com/bphoto/o7eanqDnbQH72rwr1TSpsQ/o.jpg",FALSE,"https://www.yelp.com/biz/japaneiro-las-vegas-30?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",448,4.5,"$$",17022608668,"(702) 260-8668",14412.3607393318,36.055035,-115.250942,"7315 W Warm Springs Rd","Ste 170","","Las Vegas",89113,"US","NV","asianfusion","Asian Fusion","asianfusion","restaurants"
"O3OH5IEFMPtz7mPKakPZ3Q","japaneiro-las-vegas-30","Japaneiro","https://s3-media1.fl.yelpcdn.com/bphoto/o7eanqDnbQH72rwr1TSpsQ/o.jpg",FALSE,"https://www.yelp.com/biz/japaneiro-las-vegas-30?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",448,4.5,"$$",17022608668,"(702) 260-8668",14412.3607393318,36.055035,-115.250942,"7315 W Warm Springs Rd","Ste 170","","Las Vegas",89113,"US","NV","japanese","Japanese","japanese","restaurants"
"O3OH5IEFMPtz7mPKakPZ3Q","japaneiro-las-vegas-30","Japaneiro","https://s3-media1.fl.yelpcdn.com/bphoto/o7eanqDnbQH72rwr1TSpsQ/o.jpg",FALSE,"https://www.yelp.com/biz/japaneiro-las-vegas-30?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",448,4.5,"$$",17022608668,"(702) 260-8668",14412.3607393318,36.055035,-115.250942,"7315 W Warm Springs Rd","Ste 170","","Las Vegas",89113,"US","NV","french","French","french","restaurants"
"il0h5UFgcLiqEw8C6OOmtQ","homies-cinnamon-rolls-and-comfort-cafe-las-vegas","Homie's Cinnamon Rolls and Comfort Cafe","https://s3-media3.fl.yelpcdn.com/bphoto/lKg8FPyEPyCocoCmlw023A/o.jpg",FALSE,"https://www.yelp.com/biz/homies-cinnamon-rolls-and-comfort-cafe-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",374,4.5,"$",17028262212,"(702) 826-2212",5745.85997480707,36.0997951,-115.108168,"3035 E Tropicana Ave",NA,"","Las Vegas",89121,"US","NV","breakfast_brunch","Breakfast & Brunch","breakfast_brunch","restaurants"
"il0h5UFgcLiqEw8C6OOmtQ","homies-cinnamon-rolls-and-comfort-cafe-las-vegas","Homie's Cinnamon Rolls and Comfort Cafe","https://s3-media3.fl.yelpcdn.com/bphoto/lKg8FPyEPyCocoCmlw023A/o.jpg",FALSE,"https://www.yelp.com/biz/homies-cinnamon-rolls-and-comfort-cafe-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",374,4.5,"$",17028262212,"(702) 826-2212",5745.85997480707,36.0997951,-115.108168,"3035 E Tropicana Ave",NA,"","Las Vegas",89121,"US","NV","bakeries","Bakeries","bakeries","food"
"isw3cS3hOKdKeBgi3lF3-A","eureka-las-vegas","Eureka!","https://s3-media1.fl.yelpcdn.com/bphoto/dH2RDhJgWmMe6ZZx-I5kuQ/o.jpg",FALSE,"https://www.yelp.com/biz/eureka-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",276,4.5,"$$",17025703660,"(702) 570-3660",2563.18209795612,36.1689765,-115.1395799,"520 E Fremont St","",NA,"Las Vegas",89101,"US","NV","tradamerican","American (Traditional)","tradamerican","restaurants"
"isw3cS3hOKdKeBgi3lF3-A","eureka-las-vegas","Eureka!","https://s3-media1.fl.yelpcdn.com/bphoto/dH2RDhJgWmMe6ZZx-I5kuQ/o.jpg",FALSE,"https://www.yelp.com/biz/eureka-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",276,4.5,"$$",17025703660,"(702) 570-3660",2563.18209795612,36.1689765,-115.1395799,"520 E Fremont St","",NA,"Las Vegas",89101,"US","NV","breakfast_brunch","Breakfast & Brunch","breakfast_brunch","restaurants"
"isw3cS3hOKdKeBgi3lF3-A","eureka-las-vegas","Eureka!","https://s3-media1.fl.yelpcdn.com/bphoto/dH2RDhJgWmMe6ZZx-I5kuQ/o.jpg",FALSE,"https://www.yelp.com/biz/eureka-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",276,4.5,"$$",17025703660,"(702) 570-3660",2563.18209795612,36.1689765,-115.1395799,"520 E Fremont St","",NA,"Las Vegas",89101,"US","NV","cocktailbars","Cocktail Bars","cocktailbars","bars"
"EwxhzR-VghhMsRObXLMitw","lous-diner-las-vegas","Lou's Diner","https://s3-media1.fl.yelpcdn.com/bphoto/vLQhfU8jy01kRz-mKU7wQg/o.jpg",FALSE,"https://www.yelp.com/biz/lous-diner-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",364,4.5,"$",17028701876,"(702) 870-1876",6664.92049008334,36.1679537594318,-115.205860063434,"431 S Decatur Blvd",NA,"","Las Vegas",89107,"US","NV","diners","Diners","diners","restaurants"
"EwxhzR-VghhMsRObXLMitw","lous-diner-las-vegas","Lou's Diner","https://s3-media1.fl.yelpcdn.com/bphoto/vLQhfU8jy01kRz-mKU7wQg/o.jpg",FALSE,"https://www.yelp.com/biz/lous-diner-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",364,4.5,"$",17028701876,"(702) 870-1876",6664.92049008334,36.1679537594318,-115.205860063434,"431 S Decatur Blvd",NA,"","Las Vegas",89107,"US","NV","tradamerican","American (Traditional)","tradamerican","restaurants"
"EwxhzR-VghhMsRObXLMitw","lous-diner-las-vegas","Lou's Diner","https://s3-media1.fl.yelpcdn.com/bphoto/vLQhfU8jy01kRz-mKU7wQg/o.jpg",FALSE,"https://www.yelp.com/biz/lous-diner-las-vegas?adjust_creative=seK3nYThXCT622oUlqHkLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=seK3nYThXCT622oUlqHkLQ",364,4.5,"$",17028701876,"(702) 870-1876",6664.92049008334,36.1679537594318,-115.205860063434,"431 S Decatur Blvd",NA,"","Las Vegas",89107,"US","NV","breakfast_brunch","Breakfast & Brunch","breakfast_brunch","restaurants"
